genus,dbh.min,dbh.q.025,dbh.q.25,dbh.median,dbh.q.75,dbh.q.975,dbh.max,dbh.mean,dbh.sd,dbh.n,dbh.cv,dbh.se,H.min,H.q.025,H.q.25,H.median,H.q.75,H.q.975,H.max,H.mean,H.sd,H.n,H.cv,H.se,wd.min,wd.q.025,wd.q.25,wd.median,wd.q.75,wd.q.975,wd.max,wd.mean,wd.sd,wd.n,wd.cv,wd.se,agb.min,agb.q.025,agb.q.25,agb.median,agb.q.75,agb.q.975,agb.max,agb.mean,agb.sd,agb.n,agb.cv,agb.se,n,n.sp,n.family,n.order
Morus,2.5464790894703255,2.5464790894703255,4.138028520389279,7.321127382227186,4.138028520389279,25.464790894703256,52.521131220325465,9.258204221435397,6.370015831881446,1649,68.80401079437235,0.15686649176668532,2,2,3,4,3,9,21,4.544572468162523,1.8755215979333197,1649,41.269483786923466,0.046186147894321766,0.5914861111111112,0.5914861111111112,0.6013333333333333,0.6013333333333333,0.6013333333333333,0.6013333333333333,0.6013333333333333,0.5997448790512768,0,1649,0,0,40.721572814942526,41.17706984800954,42.12308275697447,42.855353408468915,42.12308275697447,44.961983006429406,45.63565873958545,42.93477536589313,1.0323470095261216,100,2.404454199954207,0.10323470095261215,3,3,1,1
Muntingia,2.5464790894703255,3.183098861837907,5.092958178940651,9.549296585513721,5.092958178940651,24.50986123615188,66.84507609859604,10.677006377155195,6.425145927461799,6004,60.177410226233555,0.08292064163799456,2,2,3,5,3,10,16,5.152564956695536,2.0961500011999896,6004,40.681680266371664,0.027052164266975653,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,6004,0,0,104.24059663952794,104.69869816386938,106.28938384648166,107.26573441381612,106.28938384648166,109.73127123905158,109.99336063824533,107.21874775660042,1.2938740597289453,100,1.20676102528841,0.12938740597289453,1,1,1,1
Murraya,2.5464790894703255,2.5464790894703255,3.183098861837907,4.138028520389279,3.183098861837907,14.642254764454371,70.34648484661774,5.560698977573703,3.4250631616123197,13863,61.5941120967993,0.029089748942649925,2,2,2,3,2,7,25,3.3739450335425234,1.4962914996001808,13863,44.34842549966285,0.012708304055888004,0.636,0.636,0.636,0.636,0.636,0.8713333333333333,0.8713333333333333,0.6747893433359783,0,13863,0,0,103.58824320048052,104.31143147682758,106.05144970617806,106.79731268805764,106.05144970617806,110.44653106772067,110.88407736231495,106.94523718779114,1.4959239267371114,100,1.3987756407612009,0.14959239267371113,2,2,1,1
Myristica,3.183098861837907,3.183098861837907,4.138028520389279,6.366197723675814,4.138028520389279,15.398240744140868,16.552114081557114,7.527439345494457,3.5554039752764197,54,47.23258218486349,0.48382919827167364,2,2,3,5,3,8.674999999999997,12,4.944444444444445,2.1927553672557574,54,44.3478613602288,0.2983962100292077,0.4595977011494253,0.4595977011494253,0.4595977011494253,0.4595977011494253,0.4595977011494253,0.4595977011494253,0.4595977011494253,0.4595977011494253,0,54,0,0,0.47913232267532563,0.5020597999686713,0.5545137119621373,0.5892260236583253,0.5545137119621373,0.7126005692291815,0.7781723134787326,0.596026420162471,0.05443241823808385,100,9.132551242148981,0.005443241823808385,1,1,1,1
Neolamarckia,2.5464790894703255,2.5464790894703255,3.819718634205488,10.822536130248883,3.819718634205488,40.74366543152521,180.16339558002554,13.3964763126758,11.09591265488794,6665,82.82709867809747,0.13591361143821795,2,2,3,6,3,12,24,6.004051012753188,3.118769674585091,6665,51.94442332286186,0.03820174715688012,0.6373688678653103,0.6373688678653103,0.6373688678653103,0.6373688678653103,0.6373688678653103,0.6373688678653103,0.6373688678653103,0.6373688678653103,0,6665,0,0,643.5896528582484,644.7115182543644,652.5692317676722,656.9943262568407,652.5692317676722,680.196040362403,684.630303116147,659.9502697478651,9.959497347462253,100,1.509128460734972,0.9959497347462254,1,1,1,1
Nyctanthes,2.5464790894703255,3.183098861837907,5.092958178940651,8.276057040778557,5.092958178940651,22.91831180523293,208.4929754503829,9.703817447441503,6.072971226678001,12364,62.5833210442267,0.05461623082055288,2,2,3,4,3,8,23,4.457457133613717,1.7070167568669639,12364,38.2957526163143,0.015351764025826982,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0,12364,0,0,430.4124761560435,433.7187285092476,441.8104581692698,444.6285687464275,441.8104581692698,456.7058510957541,464.47929255622756,445.0697520149245,5.9951037569736405,100,1.3470031899118156,0.5995103756973641,1,1,1,1
Ochna,2.5464790894703255,2.7533805154897895,3.580986219567645,4.615493349664965,3.580986219567645,6.795916070023931,7.002817496043395,4.615493349664965,1.3198276269755398,14,28.59559156490486,0.3527387706958108,2,2,2,2,2,5.674999999999999,6,2.7142857142857144,1.2666473875533018,14,46.66595638354269,0.33852575386262335,0.746375,0.746375,0.746375,0.746375,0.746375,0.746375,0.746375,0.746375,0,14,0,0,0.024606350420979913,0.03264015502818599,0.04088562542013127,0.04476869503858866,0.04088562542013127,0.07408139927078322,0.07762291930972623,0.04748140412134575,0.010302685442577956,100,21.69835882748522,0.0010302685442577955,1,1,1,1
Olea,4.45633840657307,4.95767647731254,9.469719113967772,13.846480048994895,9.469719113967772,17.435424015717135,17.507043740108486,12.414085561167836,6.0002328222253745,4,48.33407013879894,3.0001164111126872,2,2.15,3.5,4.5,3.5,5,5,4,1.4142135623730951,4,35.35533905932738,0.7071067811865476,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0.8065,0,4,0,0,0.0920222163602902,0.10478762597800954,0.1325503885998622,0.1565540158823937,0.1325503885998622,0.2576276229198886,0.2909455900515182,0.16437466767294434,0.04216204927531234,100,25.649967767053994,0.004216204927531234,1,1,1,1
Oncoba,4.7746482927568605,4.886056752921188,5.570423008216337,6.047887837492023,5.570423008216337,16.281550678300896,17.507043740108486,8.106291768147203,3.9535403454656484,15,48.77125643319005,1.0207997277698382,3,3,3,3,3,7.300000000000001,8,4.066666666666666,1.486446705914413,15,36.55196817822327,0.38379888913542637,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0,15,0,0,0.11354244473303662,0.13906202977028767,0.1790400186956355,0.20074205306355258,0.1790400186956355,0.2772729084598965,0.30085686593945266,0.2028642155634019,0.03706980056516552,100,18.2732082453349,0.0037069800565165518,1,1,1,1
Oroxylum,3.183098861837907,3.183098861837907,3.42183127647575,6.8436625529515,3.42183127647575,22.592044171894536,38.515496228238675,8.544631007246132,6.434600022973749,64,75.30576823641645,0.8043250028717186,2,2,3,4,3,11.424999999999997,12,5,2.6125460427324194,64,52.25092085464839,0.3265682553415524,0.411,0.411,0.411,0.411,0.411,0.411,0.411,0.411,0,64,0,0,1.044975097880985,1.0775802627027957,1.234908857524109,1.3391910817475134,1.234908857524109,1.7018067048401346,1.945750656072834,1.3668542710898743,0.17926219249230516,100,13.114945483498307,0.017926219249230515,1,1,1,1
Osyris,3.183098861837907,3.183098861837907,3.183098861837907,3.183098861837907,3.183098861837907,3.596901713876835,3.819718634205488,3.225540179995746,0.16437451841639988,15,5.096030718693966,0.04244131815783874,2,2.35,3,3,3,3,3,2.933333333333333,0.2581988897471611,15,8.80223487774413,0.06666666666666665,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0.854,0,15,0,0,0.018362052333151746,0.019258632988127904,0.02290288164187386,0.024906090152476024,0.02290288164187386,0.05315131125009785,0.06929720393090874,0.02746680650910499,0.008454187816158695,100,30.779653300270674,8.454187816158695e-4,1,1,1,1
Pachira,3.183098861837907,3.3422538049298023,4.7746482927568605,6.366197723675814,4.7746482927568605,12.414085561167838,12.732395447351628,7.427230677621783,4.862263826299997,3,65.46536707079771,2.807229328985283,2,2.05,2.5,3,2.5,5.8500000000000005,6,3.6666666666666665,2.0816659994661326,3,56.77270907634908,1.2018504251546631,0.4794583333333334,0.4794583333333334,0.4794583333333334,0.4794583333333334,0.4794583333333334,0.4794583333333334,0.4794583333333334,0.4794583333333334,0,3,0,0,0.005592546877496765,0.014538796098383641,0.02198095144138908,0.02751492256473632,0.02198095144138908,0.05306456807382258,0.06767795496049878,0.029254425845947965,0.010505761965461486,100,35.91170109023569,0.0010505761965461486,1,1,1,1
Paraserianthes,3.183098861837907,3.183098861837907,8.276057040778557,11.459155902616464,8.276057040778557,20.570776394627465,25.464790894703256,10.985480476747728,4.897326648181974,84,44.579995008391634,0.5343421444813873,3,3,6,7,6,11.849999999999994,14,6.809523809523809,2.1813900204028216,84,32.03439890102046,0.23800916401707606,0.45525,0.45525,0.45525,0.45525,0.45525,0.45525,0.45525,0.45525,0,84,0,0,2.1244031821433538,2.229169873118683,2.48208336781178,2.5919162335799104,2.48208336781178,2.967630662444038,3.1647778502877952,2.6013063415963793,0.189467405617437,100,7.283548369053832,0.0189467405617437,1,1,1,1
Parkia,2.5464790894703255,5.411268065124442,18.14366351247607,27.05634032562221,18.14366351247607,89.14268362577049,134.64508185574346,31.407869379427446,20.353332195475765,1640,64.80328846759487,0.5025897149978096,2,4,7,9,7,17,25,9.525,3.311467585782783,1640,34.76606389273263,0.08177086357058547,0.4585318181818182,0.4585318181818182,0.4585318181818182,0.4585318181818182,0.4585318181818182,0.4585318181818182,0.4585318181818182,0.4585318181818182,0,1640,0,0,630.3685479407692,639.5039613951253,662.7865228143214,673.7848562441166,662.7865228143214,705.9439012693977,731.1858178704424,675.55756278799,18.813180345887446,100,2.78483750048574,1.8813180345887446,1,1,1,1
Parkinsonia,3.183098861837907,3.183098861837907,4.138028520389279,4.7746482927568605,4.138028520389279,20.594649636091255,26.419720553254628,6.510431890852844,4.27017216827987,64,65.58969112754963,0.5337715210349837,2,2,3,3.5,3,6.424999999999997,8,3.828125,1.3160147572386265,64,34.37752835235596,0.1645018446548283,0.6224,0.6224,0.6224,0.6224,0.6224,0.6224,0.6224,0.6224,0,64,0,0,0.5958302422214379,0.6120140501356257,0.6877972106925634,0.7356636536203416,0.6877972106925634,0.9255555510764415,0.9469946102737486,0.7498267817094121,0.0843582768237465,100,11.250368602656646,0.00843582768237465,1,1,1,1
Peltophorum,2.5464790894703255,2.5464790894703255,6.047887837492023,16.870423967740905,6.047887837492023,66.84507609859604,181.1183252385769,20.788238909351165,18.00419139427056,29736,86.60758360907495,0.10440765630563502,2,3,5,7,5,15,25,7.578356201237558,3.4803511979555104,29736,45.924882725717794,0.02018281764182313,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0.565,0,29736,0,0,7267.513995075136,7319.394880447532,7388.61305460939,7428.359116935529,7388.61305460939,7549.081094737465,7600.3439992894355,7429.864815036387,64.63169077495144,100,0.8698905348069231,6.463169077495143,1,1,1,1
Persea,2.5464790894703255,2.5464790894703255,4.7746482927568605,8.91267681314614,4.7746482927568605,25.65577682641352,60.16056848873644,10.46341728429794,7.6407564096843785,117,73.02352761129556,0.7063881799601835,2,2,3,5,3,10.099999999999994,13,5.205128205128205,2.447864873786603,117,47.027945851072666,0.22630518763704574,0.5486666666666666,0.5486666666666666,0.5486666666666666,0.5486666666666666,0.5486666666666666,0.5486666666666666,0.5486666666666666,0.5486666666666666,0,117,0,0,3.6566097767869974,3.8604446978904807,4.33196094117557,4.579611056699235,4.33196094117557,5.959249284943914,6.236115522826693,4.636925292561052,0.4927459063784136,100,10.626565564231072,0.049274590637841356,1,1,1,1
Phoenix,2.5464790894703255,3.183098861837907,11.777465788800255,19.098593171027442,11.777465788800255,40.74366543152521,255.92114849176772,19.775707297961567,10.752665771924995,6823,54.37310337331577,0.13017526219109452,2,2,3,4,3,12,22,4.973618642825737,2.8474672394632687,6823,57.25141881496356,0.034472362699628854,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0,6823,0,0,612.0545029678706,615.2066121884268,622.0999351671938,628.3607643936209,622.0999351671938,641.5253770474194,644.7325921021087,627.9629697121761,6.890345727512426,100,1.0972535101346157,0.6890345727512426,3,3,1,1
Phyllanthus,2.5464790894703255,3.183098861837907,4.45633840657307,7.957747154594767,4.45633840657307,27.374650211806,199.26198875105297,9.861241807627827,7.581673312664922,8302,76.88355544430902,0.0832096514094775,2,2,3,4,3,10,22,4.777884847024813,2.07039176596125,8302,43.33281006658169,0.022722764490380517,0.6,0.6,0.6,0.636,0.6,0.636,0.636,0.6243049867501806,0,8302,0,0,297.99429611367555,300.4450311774868,306.02871786224165,308.48454124543196,306.02871786224165,316.46547156712813,318.5108734889147,308.64174378423445,4.285904538165053,100,1.388634112034193,0.42859045381650535,2,2,1,1
Pimenta,2.5464790894703255,3.183098861837907,3.819718634205488,5.092958178940651,3.819718634205488,49.65634224467134,190.9859317102744,9.941526777019813,20.634493198780643,211,207.55859398254597,1.4205370948254037,2,2,3,4,3,7.75,9,4.208530805687204,1.5565906648364607,211,36.986557464019505,0.10716012065611556,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0,211,0,0,27.269189893178073,30.044973340711643,34.7840194442418,39.054566732415324,34.7840194442418,49.802401384743646,57.42584548307503,39.05144688513832,5.7010420733692095,100,14.59879858008241,0.5701042073369209,1,1,1,1
Pinus,4.7746482927568605,5.4112680651244425,7.002817496043395,8.594366926962348,7.002817496043395,25.97408671259732,26.101410667070837,10.316985134545217,6.155880740473908,17,59.667438308713486,1.4930203830399635,2,2,2,2,2,8.800000000000004,10,3.0588235294117645,2.164214298402948,17,70.753159755481,0.5248990675757278,0.327,0.327,0.3954,0.3954,0.3954,0.3954,0.3954,0.38332941176470586,0,17,0,0,0.1567273847834912,0.17446240418807926,0.22489009513912264,0.2635868932237838,0.22489009513912264,0.3976523448514345,0.4287602531896355,0.26876818940186664,0.061727225471185955,100,22.96671552111786,0.0061727225471185955,2,2,1,1
Pisonia,2.5464790894703255,3.183098861837907,4.7746482927568605,7.321127382227186,4.7746482927568605,21.645072260497766,36.60563691113593,8.19647956923261,5.113258817259492,168,62.38359742215789,0.3944964823631718,2,2,3,3,3,8.824999999999989,12,3.892857142857143,1.8181905668970633,168,46.70581272763098,0.1402764476708459,0.37722222222222224,0.37722222222222224,0.37722222222222224,0.37722222222222224,0.37722222222222224,0.37722222222222224,0.37722222222222224,0.37722222222222224,0,168,0,0,1.6659029312066087,1.7411684923219175,1.8774713580236337,2.01769422481215,1.8774713580236337,2.492062392069718,2.6209786293092203,2.0352774205035025,0.2055804389812286,100,10.10085587891849,0.02055804389812286,1,1,1,1
Pithecellobium,2.5464790894703255,3.183098861837907,4.138028520389279,7.957747154594767,4.138028520389279,47.7464829275686,298.2563633542119,12.745108778759379,12.986512321959216,26715,101.89408774291635,0.07945384936468308,2,2,3,4,3,12,23,5.360771102376942,2.9096916695523527,26715,54.277483854183,0.017802023967541106,0.6835,0.6835,0.6835,0.6835,0.6835,0.6835,0.6835,0.6835,0,26715,0,0,2930.6657597913786,2940.365690488253,2970.3659427698412,2991.7568482201323,2970.3659427698412,3051.6686244288267,3064.5208101435383,2992.8513540545146,30.815297225377115,100,1.0296300610997808,3.0815297225377116,1,1,1,1
Platycladus,2.5464790894703255,2.5464790894703255,3.5014087480216975,4.45633840657307,3.5014087480216975,17.395635279944045,60.47887837492023,6.090898612957425,4.2014585897235035,6335,68.97928953841989,0.052786975327184675,2,2,2,3,2,8,15,3.4009471191791634,1.6171051603609692,6335,47.548671111101136,0.020317251349383204,0.4133659602302459,0.4133659602302459,0.4133659602302459,0.4133659602302459,0.4133659602302459,0.4133659602302459,0.4133659602302459,0.4133659602302459,0,6335,0,0,41.979480449324114,42.38390672126491,43.37222859155886,43.92089184489132,43.37222859155886,45.97523909909399,46.97669001002268,44.02199654673934,0.9919605564062192,100,2.2533293222015227,0.09919605564062192,1,1,1,1
Plumeria,2.5464790894703255,2.5464790894703255,4.7746482927568605,7.957747154594767,4.7746482927568605,21.963382146681557,70.34648484661774,8.932601331771751,5.416360313941917,34971,60.63586756835145,0.0289636654023809,2,2,3,4,3,8,23,3.9126419032912985,1.6366383540452047,34971,41.82949512114746,0.008751826489321893,0.5,0.5,0.65,0.8,0.65,0.8,0.8,0.7250579051213863,0,34971,0,0,829.812965399622,832.9102129706414,840.3651341237156,845.4420019639324,840.3651341237156,857.0717356956621,863.2566986207817,844.9186673045101,6.440100272623944,100,0.7622154086344646,0.6440100272623944,3,3,1,1
Podocarpus,2.5464790894703255,2.8966199642724955,3.819718634205488,4.7746482927568605,3.819718634205488,37.799298984325134,43.926764293363114,9.895285592235233,10.941004158992959,23,110.5678462436526,2.281357071408435,2,2,3,4,3,10.899999999999999,12,5.304347826086956,2.9608779811016075,23,55.81983079125982,0.6173857373238962,0.4844853603603604,0.4844853603603604,0.4844853603603604,0.4844853603603604,0.4844853603603604,0.4844853603603604,0.4844853603603604,0.4844853603603604,0,23,0,0,0.662841086196795,0.7620227750662614,1.018110052350484,1.137147605191198,1.018110052350484,1.780561483946708,2.1542195011368346,1.1862627621027682,0.2640148993210763,100,22.256021832219005,0.02640148993210763,1,1,1,1
Polyalthia,2.5464790894703255,3.183098861837907,7.957747154594767,13.687325105903,7.957747154594767,40.10704565915763,285.84227779304405,15.656646191468598,10.145441453525148,117208,64.79958306175087,0.029634139526976095,2,2,5,7,5,14,24,7.216922053102177,3.1620803698907807,117208,43.81480562799716,0.009236220159182578,0.5540897435897436,0.5635,0.5635,0.5635,0.5635,0.5635,0.5635,0.5634998394263803,0,117208,0,0,11766.93436144328,11848.846949470993,11920.51033293872,11954.732283304009,11920.51033293872,12102.416206208725,12225.48115981218,11962.30200660269,71.55899399110311,100,0.5982042081165109,7.155899399110311,4,4,1,1
Pongamia,2.5464790894703255,2.5464790894703255,3.819718634205488,6.366197723675814,3.819718634205488,31.194368846011486,190.66762182409062,8.678005032788892,8.276253691665461,45015,95.37046429904734,0.03900813324079486,2,2,3,3,3,10,25,4.157325335999111,2.257040848854716,45015,54.29069573435949,0.010638019742036722,0.59475,0.59475,0.59475,0.59475,0.59475,0.59475,0.59475,0.59475,0,45015,0,0,1633.3799864780947,1644.2216239437266,1662.6654236915292,1671.9772851132532,1662.6654236915292,1705.426890074793,1712.0701447036893,1673.0382919698563,16.334089678622597,100,0.9763129604995852,1.6334089678622596,1,1,1,1
Populus,2.5464790894703255,3.819718634205488,12.732395447351628,17.188733853924695,12.732395447351628,44.563384065730695,81.48733086305042,18.99209099106369,11.069132273662296,266,58.282851945426295,0.6786920450945019,2,3,6,8,6,14,18,8.428571428571429,2.899019259760723,266,34.39514375987299,0.17775027540838845,0.353,0.41133333333333333,0.41133333333333333,0.41133333333333333,0.41133333333333333,0.41133333333333333,0.41133333333333333,0.4102368421052632,0,266,0,0,25.36780468256795,25.921080007159972,27.517588753332372,28.114858982229322,27.517588753332372,30.808013907356333,32.03803070567363,28.301307720056197,1.2497700040946884,100,4.415944367153812,0.12497700040946884,2,2,1,1
Pouteria,3.183098861837907,3.1990143561470963,3.3422538049298023,3.5014087480216975,3.3422538049298023,3.8038031398962984,3.819718634205488,3.5014087480216975,0.3183098861837905,3,9.090909090909086,0.18377629847393062,3,3.05,3.5,4,3.5,4.95,5,4,1,3,25,0.5773502691896258,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0,3,0,0,0.003827095971515,0.004632735184443558,0.005925910820081062,0.006861614567868231,0.005925910820081062,0.017392108285785104,0.08879832994217687,0.008440734013668025,0.00871696488273086,100,103.27259298321137,8.71696488273086e-4,1,1,1,1
Pritchardia,7.639437268410976,7.8224654529666555,10.90211360179483,16.552114081557114,10.90211360179483,33.37479156637046,41.061975317709,16.446010786162518,7.5417434719788075,24,45.857585587407875,1.5394519397761737,2,2.575,4,4.5,4,16,16,6.166666666666667,3.714444971900292,24,60.2342427875723,0.7582079049001931,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0,24,0,0,1.2887185569164001,1.3573461326332894,1.6667729003910847,1.8518811633401002,1.6667729003910847,2.4920560737959283,2.6244177269272213,1.8769883713025481,0.2997635247054969,100,15.970451883911995,0.029976352470549687,2,2,1,1
Prosopis,2.5464790894703255,3.183098861837907,3.819718634205488,6.047887837492023,3.819718634205488,17.507043740108486,129.5521236768028,6.870281652833309,4.328653351166153,110055,63.00547153523195,0.013048119299038555,2,2,3,4,3,8,23,4.107518967788833,1.6841549368645632,110055,41.00175677998587,0.0050766491912209635,0.663,0.79375,0.79375,0.79375,0.79375,0.79375,0.79375,0.7937250511108082,0,110055,0,0,1889.892437632344,1895.344197891217,1912.6960812828527,1921.3266371070804,1912.6960812828527,1942.7003451901996,1947.4455203374155,1920.833504020085,12.397254150522592,100,0.645410137035644,1.2397254150522592,2,2,1,1
Prunus,14.32394487827058,14.32394487827058,14.32394487827058,14.32394487827058,14.32394487827058,14.32394487827058,14.32394487827058,14.32394487827058,NA,1,NA,NA,5,5,5,5,5,5,5,5,NA,1,NA,NA,0.5856666666666667,0.5856666666666667,0.5856666666666667,0.5856666666666667,0.5856666666666667,0.5856666666666667,0.5856666666666667,0.5856666666666667,NA,1,NA,NA,0.011592677353385426,0.013005134654312932,0.022663983809926326,0.03133887729524552,0.022663983809926326,0.06931463281456006,0.09669730475424337,0.035308827086963396,0.016119618818478443,100,45.653226539575634,0.0016119618818478444,1,1,1,1
Pseudobombax,4.45633840657307,7.130141450516912,12.25493061807594,19.735212943395023,12.25493061807594,37.305918660740275,38.197186342054884,19.798874920631782,9.86335164345323,15,49.817738043159935,2.546706443525461,2,2.35,4,5,4,14.65,15,6.133333333333334,3.777124126457412,15,61.58354554006649,0.9752492558885195,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0,15,0,0,0.714532090705154,0.7681522315234721,0.9842075711768088,1.0970886222162193,0.9842075711768088,1.570808816294394,1.8430805163630253,1.1242893273091676,0.20963393044954529,100,18.645905938756474,0.02096339304495453,1,1,1,1
Psidium,2.5464790894703255,3.183098861837907,4.138028520389279,6.684507609859605,4.138028520389279,17.507043740108486,192.57748114119337,7.45578501022635,4.3561181872241646,24610,58.426016593146336,0.027767951836058277,2,2,3,4,3,7,25,3.9626168224299065,1.530642588848767,24610,38.627065331796715,0.009757037770468768,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0,24610,0,0,325.99436509668965,329.5991907143813,334.11180644534295,336.3696489476472,334.11180644534295,342.65416719209236,344.08502781138145,336.34410999970856,3.5024547475116368,100,1.0413307810012404,0.3502454747511637,1,1,1,1
Pterocarpus,3.819718634205488,6.238873769202298,10.981691073340778,13.050705333535419,10.981691073340778,50.8181733292421,78.94085177358009,17.327484317133017,13.897232825926185,39,80.20340732431032,2.225338235415014,2,3.9000000000000004,6,7,6,12.199999999999989,16,7.205128205128205,2.418998130800252,39,33.57328366591097,0.38734970474300107,0.62,0.62,0.62,0.62,0.62,1.0190000000000001,1.0190000000000001,0.6740705128205128,0,39,0,0,5.142409982437185,5.322415903676092,6.102077776464965,6.916733714382527,6.102077776464965,10.282382560069816,11.04656778122688,7.14818938274507,1.3087128706100521,100,18.308312784341425,0.1308712870610052,3,3,1,1
Pterospermum,2.5464790894703255,2.5464790894703255,4.45633840657307,8.276057040778557,4.45633840657307,38.197186342054884,84.03380995252074,10.953953409823917,9.414822702077432,2364,85.94908477184013,0.19363702864574972,2,2,3,5,3,12,24,5.379864636209814,2.9876938709298346,2364,55.53474061077314,0.06144865197964014,0.62225,0.62225,0.62225,0.62225,0.62225,0.62225,0.62225,0.62225,0,2364,0,0,143.68311689157906,146.2288302395475,149.76572733070128,152.02515578413886,149.76572733070128,159.08037097671723,160.71172691732315,152.13613787901326,3.4163897730661916,100,2.2456135805045125,0.3416389773066192,1,1,1,1
Pterygota,2.5464790894703255,3.183098861837907,5.968310365946075,11.140846016432674,5.968310365946075,69.67007633847717,159.15494309189535,18.632318923687905,19.641062621292754,256,105.41394606724126,1.2275664138307971,2,2,4,7,4,16,22,7.8125,4.084883659274022,256,52.28651083870748,0.25530522870462635,0.4465,0.4465,0.4465,0.4465,0.4465,0.4465,0.4465,0.4465,0,256,0,0,50.50720225364092,50.75186300939065,55.417637577959276,59.92026596560553,55.417637577959276,69.0860642085147,72.1351811716741,59.56100081807968,5.054277593096732,100,8.48588425928953,0.5054277593096732,1,1,1,1
Punica,2.5464790894703255,2.5464790894703255,3.5014087480216975,4.7746482927568605,3.5014087480216975,14.642254764454371,68.436625529515,5.7403928415625805,3.3751192485700425,6328,58.795962954537245,0.04242832496684751,2,2,3,3,3,7,15,3.4701327433628317,1.3258654716868792,6328,38.207917959991676,0.01666733734486183,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0.771,0,6328,0,0,55.013850966912365,55.2230949175234,56.336636313059316,56.88633855226699,56.336636313059316,58.9450603285683,60.05592867860137,57.004544731472535,0.9681349201065367,100,1.698346903158449,0.09681349201065367,1,1,1,1
Putranjiva,2.5464790894703255,2.5464790894703255,3.819718634205488,6.366197723675814,3.819718634205488,41.38028520389279,154.69860468532227,10.301910638439802,10.701032735579266,8142,103.87425314727746,0.1185932971595116,2,2,3,4,3,12,25,5.189511176615082,2.8166460869757195,8142,54.27574950928055,0.031215243859153106,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0,8142,0,0,600.6153855672902,607.2294601658532,620.1526271264783,628.151176786002,620.1526271264783,646.4148807574338,653.9380710602827,627.2911840304114,10.54232302783784,100,1.6806107428614432,1.054232302783784,1,1,1,1
Radermachera,6.047887837492023,6.047887837492023,6.047887837492023,6.047887837492023,6.047887837492023,6.047887837492023,6.047887837492023,6.047887837492023,NA,1,NA,NA,5,5,5,5,5,5,5,5,NA,1,NA,NA,0.45925,0.45925,0.45925,0.45925,0.45925,0.45925,0.45925,0.45925,NA,1,NA,NA,6.007626009979917e-4,0.001153802659217633,0.0033141034383545997,0.00457829831357081,0.0033141034383545997,0.009968286764032677,0.013287057505544087,0.004795596549890803,0.0022237553347619742,100,46.3707760156056,2.2237553347619743e-4,1,1,1,1
Ravenea,3.183098861837907,3.183098861837907,3.183098861837907,3.183098861837907,3.183098861837907,10.185916357881302,10.185916357881302,4.350235111178473,2.7258430134128115,12,62.65967111543965,0.7868830987812737,2,2,2,2,2,3,3,2.1666666666666665,0.3892494720807615,12,17.9653602498813,0.11236664374387369,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0,12,0,0,0.015505513019778061,0.01761415461961533,0.023537900092626775,0.02738754734182451,0.023537900092626775,0.04668679014171869,0.06030594241539073,0.02858680952261882,0.007394590462775554,100,25.867141476297704,7.394590462775554e-4,1,1,1,1
Robinia,15.278874536821952,15.501691457150605,17.507043740108486,19.73521294339502,17.507043740108486,23.968734429639436,24.19155134996809,19.73521294339502,6.3022142130997425,2,31.933854634231185,4.456338406573069,5,5.049999999999999,5.5,6,5.5,6.950000000000001,7,6,1.4142135623730951,2,23.570226039551585,1,0.6746,0.6746,0.6746,0.6746,0.6746,0.6746,0.6746,0.6746,0,2,0,0,0.10378257653097425,0.12230595488811377,0.1606123303423856,0.1900167037912008,0.1606123303423856,0.36019963025842683,0.3905657105526755,0.20290730470654908,0.05902005191702589,100,29.08719920279979,0.005902005191702589,1,1,1,1
Roystonea,2.5464790894703255,4.7746482927568605,15.915494309189533,29.284509528908742,15.915494309189533,63.66197723675813,240.64227395494575,30.53400599658078,17.487403148177787,23354,57.27189268953454,0.11443126113599092,2,2,5,7,5,13,24,6.9370985698381435,3.1315701133688627,23354,45.142361490791515,0.02049186573741897,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0.5517604166666666,0,23354,0,0,7265.222442074881,7309.944020985031,7399.459978805484,7441.42771169576,7399.459978805484,7555.090115194045,7582.077401788672,7436.365359640202,59.47558354839667,100,0.7997937254561456,5.947558354839667,2,2,1,1
